alloy,Temperature,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_a,Al_a,Co_a,Cr_a,Mo_a,Re_a,Ru_a,Ti_a,Ta_a,W_a,Hf_a,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,gamapie,k(g2/m4/h),CE_avg,CE_var,PE_avg,PE_var,IE_avg,IE_var,VE_avg,VE_var,a_r_avg,a_r_var,i_r_avg,i_r_var,ion_v_avg,ion_v_var,e_a_con_avg,e_a_con_var,Val_eff_c,Val_eff_γ,Val_eff_γ',G_al2O3,D_Ni,D_Ni3Al,classify_label
CMSX-4,1000.0,0.635780242394794,0.12552552739495043,0.10262414029707653,0.06978046831969292,0.0037817450261845038,0.009743781827669258,0.0,0.012633466863811822,0.020054075122272752,0.019737730377632896,0.00033882237591499354,0.0,0.0,0.0,0.0,0.0,0.0,0.000819877,4.33e-08,0.000421393,0.001761624,0.00015195,0.000265745,2.99e-14,1.77e-08,1.07e-08,0.000941118,1.21e-11,0.248165342,0.031183474,0.07751789,0.056209109,0.002990318,0.009024114,0.0,0.001718879,0.002294792,0.013888364,1.33e-05,0.387620481,0.094331826,0.025097969,0.013579416,0.000790926,0.000718517,0.0,0.010911434,0.017762411,0.005848395,0.000323054,0.55699,0.00352,4.487449652057275,0.9801591527674762,1.8484452424118332,0.15878239749220163,713.7180411613039,62.256389272502346,1.4205776174137346,0.43544536686524665,0.14939022016378892,0.01623760276090412,68.80313214626831,8.082901356937729,2.5073461869562697,0.9971517497257795,1.3788440661303405,0.6641258289023775,-0.4926538130437309,-0.17315930499999999,-0.319506174,-591.7835886558292,5.4210009121916665e-19,1.1484105089484843e-07,0
CMSX-4,900.0,0.635780242394794,0.12552552739495043,0.10262414029707653,0.06978046831969292,0.0037817450261845038,0.009743781827669258,0.0,0.012633466863811822,0.020054075122272752,0.019737730377632896,0.00033882237591499354,0.0,0.0,0.0,0.0,0.0,0.0,0.001006514,1.44e-08,0.000609481,0.002536787,0.000196776,0.000362237,5.62e-14,6.1e-09,3.69e-09,0.001249668,4.23e-12,0.192108884,0.017803383,0.073695435,0.054532654,0.002744309,0.009187785,0.0,0.000663299,0.000820012,0.012890596,3.64e-06,0.44368381,0.107713014,0.028923881,0.0152532,0.001035946,0.000552929,0.0,0.011967406,0.019238099,0.006844873,0.000336841,0.63555,0.01976,4.487449652057275,0.9801591527674762,1.8484452424118332,0.15878239749220163,713.7180411613039,62.256389272502346,1.4205776174137346,0.43544536686524665,0.14939022016378892,0.01623760276090412,68.80313214626831,8.082901356937729,2.5073461869562697,0.9971517497257795,1.3788440661303405,0.6641258289023775,-0.4926538130437309,-0.124521636,-0.36815505000000004,-619.5297268423009,5.067395359709089e-20,3.0372810815877198e-09,2
CMSX-4,1150.0,0.6375502106131868,0.12587498178071302,0.09261885492470709,0.07580596000990261,0.0037922731427569834,0.009770907842307535,0.0,0.01266863756171341,0.021785729636978755,0.019792678853760473,0.0003397656339734556,0.0,0.0,0.0,0.0,0.0,0.0,0.000595014,1.71e-07,0.000216983,0.001164412,0.00011131,0.00017621,1.16e-14,6.79e-08,4.28e-08,0.000687812,5.19e-11,0.391486134,0.065812063,0.079550913,0.066400132,0.003412094,0.009060145,0.0,0.005893618,0.008226508,0.016343157,5.82e-05,0.246071799,0.060055995,0.013068264,0.00941382,0.000382072,0.000711078,0.0,0.006771158,0.013560004,0.003452795,0.000283016,0.35377,4.714337039,4.492179429015518,0.993286870144886,1.8464377124213092,0.16099358337208525,712.9622303350617,62.63672889695638,1.4269912642644849,0.44089149190416566,0.14954503152206547,0.016442176912154497,68.75112916037811,8.09577527234524,2.509326323530625,1.0038438019711662,1.380078734527545,0.6653831025461402,-0.4906736764693749,-0.29169525700000004,-0.19897086,-550.3571312466826,6.301484533247208e-18,6.581534072054484e-05,2
CMSX-4,900.0,0.6375502106131868,0.12587498178071302,0.09261885492470709,0.07580596000990261,0.0037922731427569834,0.009770907842307535,0.0,0.01266863756171341,0.021785729636978755,0.019792678853760473,0.0003397656339734556,0.0,0.0,0.0,0.0,0.0,0.0,0.000974139,1.58e-08,0.000553596,0.002983009,0.000215683,0.000360797,5.66e-14,7.02e-09,4.09e-09,0.001430482,4.6e-12,0.18301729,0.016547777,0.066541547,0.058940504,0.002845573,0.008708434,0.0,0.000588739,0.000718402,0.012531734,3.5e-06,0.45435292,0.109318531,0.025718579,0.01647647,0.000913201,0.000531081,0.0,0.012078859,0.021061903,0.006871673,0.000336783,0.64766,0.00875837,4.492179429015518,0.993286870144886,1.8464377124213092,0.16099358337208525,712.9622303350617,62.63672889695638,1.4269912642644849,0.44089149190416566,0.14954503152206547,0.016442176912154497,68.75112916037811,8.09577527234524,2.509326323530625,1.0038438019711662,1.380078734527545,0.6653831025461402,-0.4906736764693749,-0.11743945799999998,-0.37539668800000003,-620.7363309068766,5.520098922145257e-20,2.037902456616416e-09,2
DD5,1100.0,0.6420007678728191,0.13848940171548907,0.07772199614347697,0.07996732010595185,0.010049438540325493,0.010033415838571149,0.0,0.0,0.021982452554824543,0.017374113454989473,0.0004726949265791934,0.0,0.0,0.0019083988469729572,0.0,0.0,0.0,0.000663505,1.33e-07,0.000219966,0.001450824,0.000328963,0.000221247,1.51e-14,3.46e-18,2.25e-08,0.000691357,2.75e-11,0.310425719,0.05186172,0.060984384,0.064160654,0.008294751,0.008919591,0.0,0.0,0.00395732,0.012069826,3.12e-05,0.332945745,0.086829988,0.016852188,0.015936725,0.001768617,0.001126355,0.0,0.0,0.018060024,0.005329816,0.000445749,0.4793,0.123127043,4.484562772184433,1.0044858420537708,1.848280291915373,0.16227176250629974,711.5005501958366,66.61303832151016,1.4223159440102529,0.454071683974428,0.14885973554244103,0.01715641185771888,68.33473010311913,8.82157973873064,2.5066827186734693,1.0161804665140575,1.410883381469024,0.7075864252307827,-0.4933172813265306,-0.22354696599999996,-0.272831939,-566.8020729796415,4.8397800612208494e-18,1.8482207545314014e-06,0
E71,1000.0,0.5928174623099359,0.07585674979935057,0.09193128430679624,0.13891052779998725,0.01191971525676458,0.006465581315430842,0.0,0.04904090076916199,0.01996061524704139,0.013097163195531144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000644226,3.71e-08,0.000302143,0.003964144,0.000519802,0.000132911,2.41e-14,2.53e-07,4.94e-08,0.001054656,2.97e-19,0.252760077,0.018333882,0.077907347,0.128456256,0.011463206,0.006254541,0.0,0.007574829,0.003142803,0.011861882,0.0,0.339956954,0.057515099,0.01390803,0.010156522,0.000404527,0.00014929,0.0,0.041454406,0.016816774,0.001213582,0.0,0.48158,0.199017014,4.508302090008083,0.888460674442126,1.8322374154841428,0.1704659399188506,712.0257489054914,57.70470451586832,1.4817891171821032,0.40933795173220333,0.1529449504575393,0.016023936346676714,69.53387802444833,6.505558136825939,2.5841264669410577,1.0681610315311842,1.2700779358203744,0.5239345003867207,-0.41587353305894226,-0.156415296,-0.259716093,-589.6025816650898,8.600715776596575e-20,1.3514688477322435e-06,2
E73,1000.0,0.6149530627994464,0.07605746847620207,0.09217453656577289,0.11606507350044865,0.0119512550931155,0.006482689389928388,0.0,0.049170664102550624,0.020013431486758028,0.013131818585777477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000730333,2.68e-08,0.000330714,0.003142619,0.000510579,0.000144728,2.67e-14,1.7e-07,3.36e-08,0.000854904,2.21e-19,0.27367797,0.01879432,0.078517797,0.107224403,0.01149409,0.006327213,0.0,0.008777967,0.00359548,0.01192076,0.0,0.341280408,0.057258208,0.013656205,0.008854708,0.000460483,0.000153494,0.0,0.040383417,0.016419104,0.001213565,0.0,0.47967,6.083359496,4.516411687010038,0.8881170013938069,1.837834907600519,0.16638723828463306,713.9139377073316,56.338901471408924,1.4729259970779511,0.40554928219045583,0.15256076763583534,0.015834689288389665,69.596991653985,6.498103974833279,2.562459064093156,1.0586661427027368,1.2759403280579946,0.5233513578258329,-0.43754093590684395,-0.17481006699999999,-0.262729651,-585.0127262052947,1.5246459252671972e-19,1.4374846649484758e-06,1
E75,1000.0,0.6159906834391414,0.07631341592913102,0.09248472093466623,0.1164556539461513,0.006311301725065,0.006504504839097602,0.0,0.049336132484394155,0.023427577117496996,0.013176009584856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000718938,2.66e-08,0.000342632,0.003281803,0.000284116,0.000146164,2.78e-14,1.78e-07,4.03e-08,0.000905332,2.25e-19,0.26014678,0.017456863,0.079008689,0.106927661,0.006059117,0.006344311,0.0,0.008455746,0.004092781,0.011858058,0.0,0.35523253,0.058784758,0.013462882,0.009527271,0.000254393,0.000164607,0.0,0.040812634,0.019254066,0.001316858,0.0,0.49881,2.175117639,4.515426867420654,0.8967724178001143,1.8347998291653433,0.16728856223273628,714.215813817876,56.310118737359645,1.470900529738602,0.40402715961264996,0.1525105498773426,0.01583470279060712,69.63566641164883,6.4675772446659066,2.551671546888205,1.031399068894099,1.2763962359148546,0.5244811455845806,-0.4483284531117948,-0.177065325,-0.270868797,-584.9070081669063,1.7021242342633141e-19,8.058048927532575e-07,1
PWA-1484,900.0,0.5980482589197536,0.13150330166322016,0.1075113051463504,0.06091962704110028,0.03961839215596307,0.010207800019776201,0.0,0.0,0.031513634857118306,0.020677680196718107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000859871,2.19e-08,0.000682884,0.002281114,0.001597202,0.000152844,5.37e-14,1.92e-18,9.61e-09,0.001485937,1.8e-20,0.141687488,0.01695735,0.066946575,0.036231375,0.018752625,0.003196538,0.0,0.0,0.000850238,0.011630775,0.0,0.449470647,0.114525679,0.029080534,0.011719118,0.006355692,0.000246445,0.0,0.0,0.030656486,0.006478915,0.0,0.64854,0.004513861,4.611456193143728,1.1599494221200646,1.8582806494222661,0.16643730520366207,713.0630329337746,63.21490029720283,1.4745500061730425,0.525094219333689,0.1508210368091123,0.018683457416335297,68.34981926430241,8.471480485696578,2.6662828278920796,1.2806889963553292,1.4047495940632178,0.6818244558894346,-0.33371717210792096,-0.042443735999999996,-0.34916096399999996,-624.9820816024452,7.084443579039745e-20,3.2343145141049986e-09,2
TMS-196,900.0,0.6455099671710854,0.13171608465500073,0.06030374960108467,0.05613674393668554,0.015872999169174062,0.021811876409341232,0.031393552947673466,0.0,0.019640212026041336,0.017259281964868128,0.0003555321190454767,0.0,0.0,0.0,0.0,0.0,0.0,0.001201582,1.1e-08,0.000349763,0.001789326,0.000631506,0.000446208,0.001268046,7.61e-19,1.3e-09,0.000892115,1.73e-12,0.150621374,0.012236853,0.029310699,0.033332584,0.006758504,0.006150366,0.009819634,0.0,0.00025041,0.007037021,2.56e-06,0.492250305,0.119472942,0.020431445,0.018818436,0.005431842,0.00103398,0.002447086,0.0,0.019383678,0.009691839,0.000351553,0.68932,0.064586153,4.614132427014907,1.1402412928128092,1.8669934528752175,0.16118475941976554,712.582674074157,62.42054145778604,1.4535393887628,0.4668418425276495,0.15024594206761088,0.017757858328601064,68.75292377124184,8.503768666905565,2.568540138168525,1.1306361981303998,1.4004066767448557,0.6799167120391276,-0.43145986183147483,-0.08661105300000001,-0.40324530700000005,-616.027117001549,2.8158337093464566e-19,9.665283651416105e-10,2
